word,occurrences,avg_attention,avg_bias_drop,avg_anger_drop,avg_disgust_drop,avg_fear_drop,avg_joy_drop,avg_optimism_drop,avg_sadness_drop,avg_neutral_drop
equally,2,1.0,-0.001288779079914093,-0.017935678362846375,-0.01855418086051941,-0.012370526790618896,-0.004870804026722908,-0.004008784890174866,0.0033066757023334503,0.012197554111480713
quarantine,2,1.0,-0.0013132691383361816,-0.059135183691978455,0.014277935028076172,-0.05858828127384186,-0.022784315049648285,-0.015381217002868652,0.025115996599197388,0.09905366599559784
utah,2,1.0,-0.0013404078781604767,0.025541111826896667,-0.00533728301525116,-0.022562697529792786,-0.005935847759246826,-0.012722000479698181,-0.049725234508514404,0.02710101008415222
japan,2,1.0,-0.0014548487961292267,-0.004709124565124512,0.011087439954280853,0.05154278874397278,-0.006443355232477188,0.006126970052719116,0.007450371980667114,-0.031544268131256104
post,2,1.0,-0.0014892295002937317,-0.05292360484600067,-0.04921945929527283,-0.034621402621269226,-0.036382297053933144,-0.01086890697479248,-0.008651718497276306,0.08141583204269409
sporting,2,1.0,-0.0014962628483772278,0.0013391822576522827,-0.012817040085792542,-0.030847370624542236,-0.009134873747825623,-0.006576716899871826,-0.01048838347196579,0.029835909605026245
seven,2,1.0,-0.001529596745967865,-0.004232883453369141,0.002936437726020813,0.022780030965805054,0.032631248235702515,-0.031722232699394226,-0.015612885355949402,0.009223371744155884
sure,2,1.0,-0.0015437602996826172,-0.019479140639305115,-0.013628557324409485,-0.010833725333213806,-0.013150162994861603,0.018653348088264465,-0.005788438022136688,0.02315811812877655
cory,2,1.0,-0.0016051754355430603,-0.006443619728088379,-0.003644123673439026,-0.011323876678943634,-0.014731943607330322,-0.010965541005134583,-0.004732847213745117,0.002807140350341797
response,2,1.0,-0.0016344785690307617,-0.010342493653297424,-0.04231129586696625,-0.013176366686820984,-0.020115606486797333,-0.003208812326192856,-0.021511785686016083,0.013131022453308105
girls,2,1.0,-0.001638852059841156,0.0534006804227829,0.0035526901483535767,0.06269721686840057,-0.0198445376008749,-0.0011319667100906372,-0.026007190346717834,-0.04546986520290375
admit,2,1.0,-0.001647433266043663,0.008536510169506073,0.001894429326057434,-0.023808710277080536,-0.035686179995536804,0.022775307297706604,0.02187308296561241,0.022728174924850464
operating,2,1.0,-0.001728501170873642,-0.02811761200428009,-0.023496486246585846,-0.015229597687721252,-0.004692124202847481,0.002537362277507782,-0.006195947527885437,0.014965623617172241
citizens,2,1.0,-0.001766309142112732,-0.014587171375751495,-0.027324534952640533,-0.06652578711509705,-0.005634218454360962,0.026917867362499237,-0.01845189929008484,0.037173062562942505
christian,2,1.0,-0.001826554536819458,0.03405848145484924,0.04840731620788574,0.014281675219535828,0.010580822825431824,0.006316147744655609,0.017384007573127747,-0.06648527085781097
debate,2,1.0,-0.0018543750047683716,0.011081591248512268,0.029223918914794922,-0.011843584477901459,0.023261666297912598,-0.043162718415260315,0.017534419894218445,-0.04794269800186157
presidency,2,1.0,-0.0018674209713935852,0.043237194418907166,0.01804502308368683,0.042181894183158875,0.017325641587376595,-0.015165232121944427,0.028701290488243103,-0.048219144344329834
held,2,1.0,-0.0018714144825935364,0.004295974969863892,0.017339974641799927,0.014396369457244873,0.0019369572401046753,0.006215795874595642,0.02374906837940216,-0.03586627542972565
big,2,1.0,-0.0018765442073345184,0.01598692685365677,-0.01437327265739441,-0.009033441543579102,-0.017654739320278168,-0.025631770491600037,-0.01441490650177002,-0.006610363721847534
family,2,1.0,-0.0018943697214126587,-0.007839858531951904,-0.00036050379276275635,0.0005319565534591675,0.006709463894367218,0.024761319160461426,-0.02126452326774597,0.008650451898574829
mask,2,1.0,-0.001961939036846161,0.02125728130340576,0.018198400735855103,0.0012236535549163818,-0.002048986032605171,-0.004882007837295532,-0.0017954707145690918,-0.030244559049606323
program,2,1.0,-0.001964375376701355,0.027816832065582275,-0.013653576374053955,0.006184577941894531,0.009806565940380096,0.03623591363430023,-0.0018879268318414688,-0.0062691569328308105
woman,2,1.0,-0.00197543203830719,0.011751994490623474,0.0030809491872787476,0.0018092989921569824,-0.0047189295291900635,-0.0003749430179595947,0.0037806928157806396,0.003282994031906128
dozens,2,1.0,-0.002042114734649658,-0.009143009781837463,-0.009296044707298279,-0.015770070254802704,-0.0007581785321235657,-0.007842391729354858,0.0051991939544677734,0.02132469415664673
basketball,2,1.0,-0.0020929500460624695,-0.003019675612449646,-0.008913174271583557,-0.006594076752662659,-0.019951649010181427,0.02633589506149292,-0.041736021637916565,0.01629576086997986
patrol,2,1.0,-0.002112172544002533,0.008860096335411072,-0.00971764326095581,-0.07305102795362473,0.0011888779699802399,-0.01701582968235016,-0.0157662034034729,0.024871617555618286
amnesty,2,1.0,-0.0021191127598285675,0.048435553908348083,-0.016789883375167847,-0.0011246949434280396,-0.017388541251420975,-0.028445258736610413,0.009685195982456207,-0.05770792067050934
portrayed,2,1.0,-0.002132054418325424,0.0275021493434906,-0.008518129587173462,0.04357828199863434,-0.00022909604012966156,0.013036400079727173,0.0364447683095932,-0.03260928392410278
hall,2,1.0,-0.002312827855348587,-0.002015158534049988,-0.012716248631477356,-0.0013829022645950317,0.02548900991678238,0.009416475892066956,-0.007944226264953613,0.004712194204330444
key,2,1.0,-0.002356564626097679,-0.005591675639152527,-0.004315480589866638,-0.015720009803771973,-0.012794949114322662,-0.003587380051612854,0.0047088563442230225,0.014911413192749023
emergency,2,1.0,-0.002370718866586685,-0.037834927439689636,-0.05354580283164978,-0.018578678369522095,-0.0012127533555030823,0.05739130079746246,-0.014219939708709717,0.05673348903656006
named,2,1.0,-0.0023898109793663025,0.06512868404388428,0.038167163729667664,0.04381585121154785,0.021982070058584213,-0.018264703452587128,-0.047017499804496765,-0.05638191103935242
blocked,2,1.0,-0.0023926682770252228,0.11450497806072235,0.1265300065279007,0.08669671416282654,0.026917733252048492,-0.030148610472679138,0.05691124498844147,-0.0989316776394844
google,2,1.0,-0.002431817352771759,-0.06824415922164917,-0.024345621466636658,-0.022319838404655457,-0.006480494514107704,0.004345797002315521,-0.022318772971630096,0.03536252677440643
baseball,2,1.0,-0.002476207911968231,-0.007853828370571136,-0.012894019484519958,-0.008181028068065643,0.01914380118250847,-0.030044421553611755,-0.006884776055812836,0.0098552405834198
personality,2,1.0,-0.0025421977043151855,-0.04891389608383179,-0.009957820177078247,-0.015393972396850586,0.004188666120171547,-0.01303909718990326,0.0373220220208168,0.042912840843200684
second,2,1.0,-0.0025423578917980194,-0.004269421100616455,0.0012428313493728638,-0.019072532653808594,-0.011406980454921722,0.0029654204845428467,-0.036133263260126114,0.039667487144470215
fears,2,1.0,-0.002684466540813446,-0.011496499180793762,-0.05470085144042969,0.0932445079088211,0.03181226924061775,-0.01885661482810974,-0.005979135632514954,-0.026729702949523926
bans,2,1.0,-0.0027240291237831116,-0.00016117095947265625,-0.0356859415769577,0.004315733909606934,0.037136323750019073,0.04276152700185776,0.014984473586082458,0.021049797534942627
event,2,1.0,-0.0027886703610420227,0.011719703674316406,0.020344525575637817,-0.005644157528877258,0.005935605615377426,-0.01115349680185318,0.0177687406539917,-0.011474460363388062
peace,2,1.0,-0.0028052479028701782,-0.004903867840766907,-0.027063116431236267,0.007803961634635925,-0.003028756007552147,0.004855893552303314,-0.017213255167007446,0.02102595567703247
law,2,1.0,-0.0028121471405029297,0.02676217257976532,0.021544858813285828,-0.006748780608177185,-0.013792824000120163,-0.00510048121213913,-0.0171206071972847,0.008968561887741089
losses,2,1.0,-0.002816729247570038,0.017109237611293793,-0.019557304680347443,0.040099769830703735,0.008318755775690079,0.05167852342128754,0.037255533039569855,-0.01696804165840149
tragedy,2,1.0,-0.0028258413076400757,-0.023019805550575256,-0.027443379163742065,-0.059297144412994385,0.0019447878003120422,-0.0017027854919433594,0.06161622703075409,0.04807157814502716
religion,2,1.0,-0.0028783977031707764,0.009366154670715332,-0.0353778600692749,0.02095392346382141,-0.11024016886949539,-0.07845978438854218,-0.034146785736083984,-0.04132714867591858
booker,2,1.0,-0.002880033105611801,0.00992286205291748,-0.009763747453689575,-0.0041268691420555115,0.020899929106235504,0.07283338904380798,-0.007185429334640503,-0.0262126624584198
jones,2,1.0,-0.0029396042227745056,-0.00641806423664093,-0.00634513795375824,-0.022265374660491943,0.00402165949344635,-0.01578556001186371,-0.013298340141773224,0.01846599578857422
due,2,1.0,-0.002980448305606842,0.004166543483734131,-0.011991992592811584,0.0243961364030838,-0.040786631405353546,-0.012585297226905823,-0.05590958893299103,0.010344982147216797
currently,2,1.0,-0.0029967203736305237,-0.008935362100601196,-0.010919183492660522,-0.03271733224391937,-0.013562552630901337,-0.006386816501617432,0.014440782368183136,0.019659772515296936
goods,2,1.0,-0.0030106380581855774,-0.04396652430295944,-0.016756191849708557,-0.06312792003154755,-0.04534916952252388,-0.030034907162189484,-0.044562406837940216,0.034763187170028687
loan,2,1.0,-0.003058347851037979,0.04480823874473572,0.0029428601264953613,0.03901687264442444,-0.0069248974323272705,0.014524117112159729,0.019303612411022186,-0.0382557213306427
summer,2,1.0,-0.003120165318250656,-0.001813262701034546,-0.009164243936538696,-0.01719719171524048,0.002560580149292946,-0.0006167814135551453,-0.0031398385763168335,0.014339178800582886
together,2,1.0,-0.0031790919601917267,0.0072421059012413025,0.008295074105262756,0.0013928711414337158,0.007362078875303268,0.016486719250679016,0.013492107391357422,-0.003910467028617859
air,2,1.0,-0.003260113298892975,0.005354627966880798,-0.004666276276111603,-0.01658647507429123,-0.005218455567955971,-0.0018243640661239624,-0.009317412972450256,-0.0017282366752624512
includes,2,1.0,-0.003666762262582779,-0.002696603536605835,0.009004667401313782,-0.005519546568393707,-0.009090820327401161,-0.012568339705467224,-0.015370741486549377,0.010125920176506042
victoria,2,1.0,-0.0037758126854896545,0.010525211691856384,0.023969009518623352,0.012210547924041748,-0.044209688901901245,-0.010716460645198822,-0.024843893945217133,-0.013136714696884155
finished,2,1.0,-0.003898732364177704,-0.007861495018005371,0.003087639808654785,-0.03299508988857269,0.005874808877706528,-0.00033114850521087646,-0.0056068189442157745,-0.01010170578956604
players,2,1.0,-0.003919314593076706,-0.0023032724857330322,-0.0002562403678894043,-0.0210704505443573,0.042140427976846695,-0.01079954206943512,-0.017227426171302795,0.008971571922302246
officer,2,1.0,-0.0039996616542339325,-0.029702797532081604,-0.035520039498806,-0.006264299154281616,-0.0039694663137197495,0.005165882408618927,-0.005297243595123291,0.015868723392486572
told,2,1.0,-0.00418032705783844,0.006632305681705475,0.007977031171321869,0.018395423889160156,0.006323859095573425,-0.012799356132745743,0.00761200487613678,-0.00997549295425415
working,2,1.0,-0.004284705966711044,0.006953716278076172,0.01801718771457672,-0.010581523180007935,-0.011785686016082764,0.029091134667396545,0.01074693351984024,-0.022146910429000854
chose,2,1.0,-0.004477255046367645,-0.009655743837356567,0.03681853413581848,0.014416322112083435,-0.08494304120540619,-0.04281727224588394,-0.06440255045890808,-0.015777647495269775
german,2,1.0,-0.004554282873868942,-0.04419802129268646,-0.03632235527038574,-0.014589786529541016,-0.01618659868836403,0.011659212410449982,0.0009351298213005066,0.046575188636779785
defended,2,1.0,-0.0045989081263542175,-0.05146405100822449,-0.06600511074066162,-0.03496824949979782,-0.019929297268390656,0.039434850215911865,-0.03862848877906799,0.09226122498512268
reacting,2,1.0,-0.004743810743093491,-0.03933389484882355,-0.03339944779872894,-0.006434425711631775,-0.01685349829494953,0.0038807541131973267,-0.0007499232888221741,0.053222909569740295
spring,2,1.0,-0.0048244409263134,-0.042597681283950806,-0.06438182294368744,-0.021815136075019836,-0.01815636456012726,0.0024595409631729126,-0.04262600839138031,0.030473917722702026
service,2,1.0,-0.004966139793395996,0.024060606956481934,0.01191970705986023,0.02076728641986847,0.023128390312194824,0.017461702227592468,0.00729919970035553,-0.02575981616973877
pushback,2,1.0,-0.0050074271857738495,-0.0266743004322052,-0.02742794156074524,-0.022011592984199524,0.0018736980855464935,0.008466646075248718,-0.009818919003009796,0.03401315212249756
primary,2,1.0,-0.005139581859111786,-0.014024175703525543,-0.025184117257595062,-0.01788686215877533,-0.019793253391981125,0.02469518780708313,0.008928917348384857,0.024951577186584473
justices,2,1.0,-0.005200117826461792,-0.008705615997314453,-0.017147883772850037,0.018416158854961395,0.034721434116363525,-0.006203576922416687,0.001439061015844345,0.00043019652366638184
threat,2,1.0,-0.005278199911117554,-0.016690850257873535,0.027302861213684082,0.052598923444747925,-0.012371081858873367,-0.016765251755714417,-0.02460198476910591,-0.008515208959579468
cancellation,2,1.0,-0.005280638113617897,0.0016323626041412354,-0.0006138086318969727,0.028560012578964233,0.01880713552236557,0.013261064887046814,0.09190031886100769,-0.046036019921302795
running,2,1.0,-0.00528181716799736,0.007385820150375366,0.01410607248544693,-0.005110323429107666,-0.004642214626073837,0.006413862109184265,0.020739249885082245,-0.021185606718063354
surprise,2,1.0,-0.005363114178180695,-0.04456481337547302,-0.05170118808746338,-0.05324965715408325,0.005679585039615631,0.02602529525756836,-0.011091642081737518,0.03819027543067932
swimming,2,1.0,-0.005398493260145187,0.02504263073205948,-0.04056786000728607,0.0047028809785842896,-0.02478739246726036,-0.024681076407432556,0.002949744462966919,0.011534303426742554
open,2,1.0,-0.005501311272382736,-0.031811684370040894,-0.06409864872694016,-0.042784273624420166,-0.007874414324760437,0.006977759301662445,-0.05477706342935562,0.04883512854576111
oliver,2,1.0,-0.005577445030212402,0.001195460557937622,-0.01804947853088379,0.024161264300346375,0.033917032182216644,-0.0017293691635131836,0.005062028765678406,-0.021129056811332703
buy,2,1.0,-0.005682472139596939,-0.00700436532497406,-0.0093306303024292,-0.004192665219306946,-0.016302138566970825,0.032785236835479736,-0.011987116187810898,-0.01045536994934082
hoge,2,1.0,-0.005683224648237228,-0.01959162950515747,-0.03371071815490723,0.005636557936668396,0.008581984788179398,-0.03761418163776398,0.004304647445678711,0.06538413465023041
tensions,2,1.0,-0.0057595111429691315,-0.009755834937095642,-0.0002791881561279297,-0.017516404390335083,-0.03779979050159454,-0.005008384585380554,-0.00046328455209732056,0.04331156611442566
merril,2,1.0,-0.005768932402133942,-0.014829576015472412,-0.033387571573257446,-0.015500232577323914,-0.005535908043384552,-0.02430279552936554,-0.07650405168533325,0.06845694780349731
urged,2,1.0,-0.005809467285871506,0.012471139430999756,-0.00010071694850921631,0.01296522468328476,-0.009179873391985893,0.0660773515701294,-0.019453853368759155,0.003035500645637512
noting,2,1.0,-0.0060808248817920685,0.013196766376495361,-0.03428433835506439,-0.02732311189174652,7.820874452590942e-05,-0.0027565062046051025,-0.035316720604896545,0.02124038338661194
temperatures,2,1.0,-0.006374727934598923,0.00659024715423584,0.010256156325340271,-0.01181725412607193,-0.0018116012215614319,0.03725035488605499,-0.005808897316455841,0.006845653057098389
investigators,2,1.0,-0.006721649318933487,-0.016430698335170746,-0.037778519093990326,-0.03132885694503784,0.0004646163433790207,0.040039487183094025,-0.017674706876277924,0.06741493940353394
church,2,1.0,-0.0069244056940078735,-0.04587313532829285,-0.037618882954120636,0.004334218800067902,0.026556402444839478,0.015875883400440216,0.018458805978298187,0.010580480098724365
tokyo,2,1.0,-0.007086087018251419,0.019646495580673218,-0.007217109203338623,0.026349812746047974,-0.004040800034999847,-0.040240004658699036,-0.016059771180152893,-0.026680678129196167
piece,2,1.0,-0.007101267576217651,-0.050646886229515076,-0.031703218817710876,-0.03876584768295288,-0.015182644128799438,0.004388250410556793,-0.008310727775096893,0.07697898149490356
massachusetts,2,1.0,-0.007524501532316208,-0.008704237639904022,-0.0172676220536232,-0.005125120282173157,-0.00373232364654541,0.01976369321346283,-0.005726877599954605,0.010254442691802979
oscar,2,1.0,-0.007658600807189941,-0.015447065234184265,-0.011301934719085693,-0.06374405324459076,-0.019078679382801056,-0.008904829621315002,0.004773542284965515,0.031623631715774536
ideas,2,1.0,-0.007818758487701416,-0.02573677897453308,-0.0318412184715271,0.005155056715011597,0.007542617619037628,-0.011240795254707336,-0.04381448030471802,0.06436341255903244
investor,2,1.0,-0.00786280632019043,-0.007895499467849731,0.011710360646247864,0.0104006826877594,0.03638565540313721,0.024427548050880432,-0.013247698545455933,-0.011988222599029541
security,2,1.0,-0.008645117282867432,0.016123473644256592,-0.0024312883615493774,-3.4749507904052734e-05,0.002211442217230797,0.012443691492080688,-0.012425906956195831,-0.021798759698867798
come,2,1.0,-0.00875629112124443,0.008557900786399841,-0.00900818407535553,-0.0036213845014572144,0.008913964033126831,0.03599981963634491,0.011117666959762573,0.0008476376533508301
risk,2,1.0,-0.009057145565748215,-0.04416031390428543,-0.043760061264038086,-0.021695822477340698,-0.029221728444099426,0.03563365340232849,-0.07925764471292496,0.05761498212814331
youtube,2,1.0,-0.009149737656116486,0.04301081597805023,0.04475419223308563,0.031488217413425446,-0.013502314686775208,0.010235361754894257,-0.004190035164356232,-0.04464945197105408
industry,2,1.0,-0.009327895939350128,0.01579602062702179,0.03370855748653412,0.011058270931243896,-0.012312725186347961,0.006549544632434845,0.006796613335609436,-0.03599580377340317
actions,2,1.0,-0.009406208992004395,0.09039703011512756,0.03601217269897461,-0.0035661160945892334,0.00671294704079628,-0.001786649227142334,0.04165177792310715,-0.03914065659046173
remember,2,1.0,-0.009772121906280518,-0.010921239852905273,0.008012086153030396,-0.07870706915855408,-0.027667786926031113,-0.009544521570205688,0.03755877912044525,0.006012097001075745
indictment,2,1.0,-0.00980786606669426,0.0016985535621643066,-0.029154866933822632,-0.05136694014072418,0.024912536144256592,-0.027073606848716736,-0.08161051571369171,0.06311458349227905
history,2,1.0,-0.010034885257482529,-0.019798964262008667,-0.003375798463821411,-0.025698304176330566,-0.025087013840675354,-0.0318642258644104,-0.03679212927818298,0.0275239497423172
aim,2,1.0,-0.010264981538057327,-0.06620808690786362,-0.041571348905563354,-0.037587761878967285,0.002124495804309845,0.009677864611148834,0.006741486489772797,0.02648913860321045
colbert,2,1.0,-0.010642852634191513,-0.056722283363342285,-0.012780264019966125,-0.011809483170509338,-0.005981042981147766,-0.05466115474700928,-0.01805424690246582,-0.0063731372356414795
gautney,2,1.0,-0.011441431939601898,-0.05100013315677643,-0.03151249885559082,-0.019549548625946045,-0.01279575377702713,-0.01066233217716217,-0.003798592835664749,0.05056849122047424
demonstrations,2,1.0,-0.011520296335220337,-0.03239428997039795,-0.020483314990997314,-0.027637362480163574,0.0097765251994133,-0.010103762149810791,-0.0038135498762130737,0.03718648850917816
statement,2,1.0,-0.011521875858306885,0.02979108691215515,0.014345154166221619,-0.014724679291248322,-0.004972584545612335,-0.005373954772949219,-0.0064341723918914795,-0.010365426540374756
harris,2,1.0,-0.011921249330043793,-0.008672505617141724,-0.029586277902126312,-0.031230896711349487,-0.025065496563911438,-0.002916872501373291,0.010088510811328888,0.018261760473251343
voted,2,1.0,-0.011979151517152786,0.04997774958610535,0.019955679774284363,0.027871467173099518,-0.014287866652011871,-0.00953005999326706,0.006930097937583923,-0.010660260915756226
wealth,2,1.0,-0.012055221945047379,0.021902263164520264,0.026797018945217133,0.0020709484815597534,-0.008800819516181946,0.007223382592201233,0.013583645224571228,-0.017176300287246704
asking,2,1.0,-0.013773739337921143,0.02552536129951477,0.029251426458358765,0.01709812879562378,-0.018951505422592163,-0.028313569724559784,-0.010775484144687653,-0.012262195348739624
research,2,1.0,-0.014077279716730118,-0.006794378161430359,-0.08675786852836609,-0.00557902455329895,0.08983910083770752,0.1015598475933075,-0.02246949076652527,0.05532711744308472
pence,2,1.0,-0.014081258326768875,-0.007803425192832947,-0.05236430466175079,-0.05971147119998932,-0.05522863566875458,-0.034914255142211914,-0.057793453335762024,0.09144225716590881
closing,2,1.0,-0.014936387538909912,-0.03517407178878784,-0.047376662492752075,0.002596452832221985,-0.004549875855445862,0.009724035859107971,0.000771746039390564,0.03582894802093506
hit,2,1.0,-0.015321590006351471,-0.011366590857505798,-0.02756291627883911,-0.01026296615600586,0.006078727543354034,0.025620579719543457,-0.016490384936332703,0.016265034675598145
brought,2,1.0,-0.015354074537754059,0.0035728812217712402,-0.00014993548393249512,0.0046873390674591064,0.0021095983684062958,0.01506650447845459,0.007247902452945709,-0.0318199098110199
protections,2,1.0,-0.015439361333847046,-0.02913452684879303,-0.03202065825462341,-0.037318289279937744,0.0020762793719768524,0.021178260445594788,-0.036219075322151184,0.011755019426345825
games,2,1.0,-0.01568189635872841,-0.019878417253494263,-0.0011522620916366577,0.0014136582612991333,-0.007941514253616333,-0.016705095767974854,-0.010476991534233093,-0.014348804950714111
morning,2,1.0,-0.016994573175907135,-0.0007116347551345825,-0.015442997217178345,-0.0026803165674209595,0.0036958325654268265,0.005639255046844482,-0.011757627129554749,-0.0008003115653991699
golden,2,1.0,-0.017148829996585846,-0.08357307314872742,0.014203861355781555,-0.01044706255197525,0.09733089804649353,0.021558567881584167,-0.01132328063249588,0.024910271167755127
violence,2,1.0,-0.017533492296934128,0.04194062948226929,0.03666742146015167,-0.011935785412788391,-0.015244999900460243,0.02938346564769745,0.01887185126543045,-0.03470863401889801
use,2,1.0,-0.017857268452644348,-0.008861929178237915,0.010382324457168579,0.01864546537399292,0.00816149078309536,-0.029177427291870117,-0.021563615649938583,-0.016936734318733215
vowed,2,1.0,-0.02040201798081398,0.013825058937072754,-0.017848268151283264,0.022226586937904358,-0.0040595754981040955,-0.01373492181301117,0.010022178292274475,0.023310452699661255
polling,2,1.0,-0.02091898024082184,-0.017744123935699463,-0.03301084786653519,0.011928945779800415,-0.02999894693493843,-0.004868984222412109,-0.030798718333244324,0.04401831328868866
dalelio,2,1.0,-0.020994529128074646,0.012141257524490356,-0.011088401079177856,-0.03915463387966156,-0.012300316244363785,-0.036751046776771545,0.0114603191614151,0.050299376249313354
cannot,2,1.0,-0.021762292832136154,0.04030829668045044,0.0893571674823761,0.06916005909442902,0.009538695216178894,-0.04112565517425537,-0.06484324485063553,-0.05226163566112518
attention,2,1.0,-0.02192096784710884,-0.029839113354682922,0.007707864046096802,-0.01964738965034485,-0.03209725767374039,-0.016330376267433167,-0.007514491677284241,0.019805118441581726
pushing,2,1.0,-0.02195209264755249,0.010111585259437561,0.0284271240234375,0.009070992469787598,0.0003751460462808609,0.008680962026119232,-0.0046209730207920074,-0.017198488116264343
specifically,2,1.0,-0.02299850434064865,-0.014544755220413208,0.001730203628540039,0.007885560393333435,-0.012406650930643082,-0.027742132544517517,-0.005358599126338959,0.00865904986858368
sparked,2,1.0,-0.023519188165664673,0.030093267560005188,0.04254181683063507,0.047273531556129456,-7.66068696975708e-05,-3.127753734588623e-05,0.024410057812929153,-0.06480363011360168
nation,2,1.0,-0.023716986179351807,-0.0009500086307525635,0.016351699829101562,0.04689905047416687,-0.04710768908262253,0.004349209368228912,0.09162580966949463,-0.026364773511886597
deported,2,1.0,-0.023863214999437332,0.08916270732879639,0.10799060761928558,-0.07091863453388214,-0.008264519274234772,0.01927727460861206,-0.011823922395706177,-0.037928834557533264
initially,2,1.0,-0.0255160890519619,-0.012965008616447449,-0.034429945051670074,0.026553750038146973,-0.012891583144664764,0.025228068232536316,0.025472871959209442,-0.0022258460521698
expressed,2,1.0,-0.029695212841033936,-0.023326143622398376,-0.042829155921936035,0.01740516722202301,0.001018039882183075,0.0018318966031074524,-0.00027924031019210815,0.009824037551879883
posts,2,1.0,-0.030569016933441162,0.010192111134529114,-0.002595752477645874,0.010626092553138733,0.03377906698733568,0.011544547975063324,-0.007825024425983429,-0.0004603564739227295
filings,2,1.0,-0.030788809061050415,-0.02014121413230896,-0.008408904075622559,-0.0070045217871665955,-0.012421274557709694,-0.02280879020690918,-0.011286146938800812,-0.0034760236740112305
same,2,1.0,-0.03090667724609375,-0.043094202876091,-0.017186522483825684,-0.01941448450088501,-0.0006980001926422119,-0.040731705725193024,-0.025517374277114868,0.05416753888130188
immediate,2,1.0,-0.031661275774240494,-0.01128801703453064,-0.008569315075874329,-0.010193601250648499,-0.0034235678613185883,-0.004158399999141693,-0.016480281949043274,0.007384836673736572
probably,2,1.0,-0.032184749841690063,-0.0674094706773758,-0.05956406891345978,-0.010519653558731079,-0.02594069018959999,-0.0007761791348457336,-0.03823535144329071,0.06813064217567444
hill,2,1.0,-0.03808112069964409,0.007251441478729248,0.020564645528793335,-0.025456875562667847,-0.012992393225431442,0.003066115081310272,0.020821712911128998,-0.0087718665599823
controversy,2,1.0,-0.04050542041659355,-0.026127196848392487,-0.010593637824058533,-0.03654613345861435,-0.04345095902681351,-0.06950248032808304,-0.019096627831459045,0.07813529670238495
increasingly,2,1.0,-0.040508683770895004,0.0024742931127548218,0.014498859643936157,-0.0021749287843704224,-0.02283860743045807,-0.016573384404182434,0.03828801214694977,-0.009327128529548645
interest,2,1.0,-0.04349371790885925,-0.004859521985054016,0.005348116159439087,0.003323867917060852,-0.0026260167360305786,0.006034374237060547,-0.036789946258068085,0.0010463595390319824
believes,2,1.0,-0.0494820773601532,-0.06197391450405121,0.001521781086921692,-0.0633825957775116,-0.005544925108551979,-0.010357469320297241,0.0313667394220829,0.02206599712371826
specific,2,1.0,-0.05364023894071579,-0.0021460726857185364,-0.007670551538467407,0.0009889602661132812,-0.020646322518587112,0.00426676869392395,0.0018051527440547943,0.0012111961841583252
vaccines,2,1.0,-0.05388784408569336,-0.028301268815994263,0.03990057110786438,0.025674447417259216,0.009473204612731934,0.022372007369995117,-0.007576905190944672,-0.053570009768009186
hour,2,1.0,-0.05411355383694172,-0.003101333975791931,-0.0029358118772506714,-0.008505061268806458,0.007931340485811234,0.015945911407470703,0.03422941267490387,-0.003948241472244263
espn,2,1.0,-0.05588129907846451,-0.017858490347862244,-0.01902119815349579,-0.02079133689403534,-0.03624119609594345,-0.014629632234573364,-0.040031105279922485,0.02462029457092285
restrictions,2,1.0,-0.06462069228291512,0.027888566255569458,-0.056451693177223206,0.04635423421859741,-0.003381628543138504,0.05521653592586517,0.029086224734783173,0.0020293593406677246
community,2,1.0,-0.07396988943219185,0.03237558901309967,0.05451573431491852,-0.016383513808250427,-0.013193737715482712,-0.0017996802926063538,-0.023031815886497498,-0.016681313514709473
cost,2,1.0,-0.07847381383180618,0.006363511085510254,-0.01227569580078125,0.014701157808303833,0.004889491945505142,0.004129692912101746,-0.019536182284355164,-0.01289840042591095
virologist,2,1.0,-0.08131729438900948,-0.020329102873802185,0.007367730140686035,-0.008665040135383606,0.02356746420264244,0.059218667447566986,0.034998975694179535,-0.018373534083366394
diplomat,2,1.0,-0.0882977619767189,-0.09011386334896088,-0.09869803488254547,-0.031098246574401855,-0.1016407199203968,-0.07379642128944397,-0.10349451750516891,0.1790679395198822
environmental,2,1.0,-0.11064382269978523,0.010748833417892456,0.039563193917274475,0.017714612185955048,0.012498147785663605,-0.013424716889858246,0.0015099495649337769,-0.007907867431640625
moynihan,2,1.0,-0.11898544430732727,-0.09516847133636475,-0.051085904240608215,-0.03596389293670654,-0.05760513246059418,-0.012906551361083984,-0.06722211837768555,0.08509895205497742
tens,2,1.0,-0.11950285360217094,0.00012971460819244385,0.004055395722389221,-0.010735735297203064,-0.019350841641426086,-0.012645326554775238,-0.0035371705889701843,0.012936145067214966
rare,2,1.0,-0.14349060133099556,0.01164478063583374,0.009493909776210785,-0.011878535151481628,-0.005440562963485718,0.012828603386878967,-0.011296883225440979,-0.01420515775680542
incident,2,1.0,-0.15325251035392284,0.00214250385761261,0.01692219078540802,-0.00041450560092926025,-0.0017985962331295013,0.0066527873277664185,0.005146041512489319,-0.013746947050094604
criticism,2,1.0,-0.1550586335361004,-0.020549386739730835,-0.025160863995552063,-0.03263065218925476,0.015376091003417969,0.008099034428596497,-0.03461229428648949,-0.0019193217158317566
address,2,1.0,-0.1888417787849903,0.00779213011264801,0.014342181384563446,-0.0012216418981552124,-0.013387244194746017,-0.02119925618171692,-0.02548196166753769,-0.005489647388458252
